name,brand,categories,primaryCategories,reviews_date,reviews_text,reviews_title,sentiment
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-05-18T00:00:00.000Z,"['heart', 'echo', 'screen', 'things', 'make', 'much', 'easier', 'recommendation', 'simarly', 'priced', 'screenless', 'echo', 'plus']",The Screen changes everything.,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-31T00:00:00.000Z,"['works', 'well', 'easy', 'use', 'like', 'auto', 'open', 'case']",Excellent reader,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-02-17T00:00:00.000Z,"['great', 'entertainment', 'friends', 'knowledge', 'jokes', 'tons', 'fun']",Outstanding,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-07T00:00:00.000Z,"['definitely', 'amazing', 'deal', 'amazing', 'price', 'black', 'friday', 'weekend']",Works great,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2017-02-14T00:00:00.000Z,"['little', 'sorcerer', 'box', 'displays', 'magical', 'pictures', 'bright', 'pretty', 'colors']",Magic picture box,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-02-17T00:00:00.000Z,"['kindle', 'fire', 'kid', 'easy', 'enough', 'year', 'old', 'work']",Love it for my toddler,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-02-03T00:00:00.000Z,"['use', 'alexa', 'ecosystem', 'show', 'must']",Great product,negative
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-04-22T00:00:00.000Z,"['nothing', 'spectacular', 'item', 'also', 'nothing', 'majorly', 'wrong', 'biggest', 'flaw', 'geared', 'kids', 'way', 'found', 'searching', 'settings', 'online', 'lock', 'touch', 'screen', 'video', 'keeps', 'playing', 'child', 'hits', 'screen', 'means', 'lots', 'times', 'helping', 'get', 'back', 'movie', 'show', 'rather', 'relaxing', 'like', 'ipad', 'guided', 'access', 'activated']","Does what it says, missing one key feature",positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-07-13T00:00:00.000Z,"['commercials', 'correct', 'price', 'multiple', 'devices', 'household', 'price', 'comparable', 'competitor', 'tablet']",Unbelievable Value,negative
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Tablets,Computers/Tablets & Networking,Other Computers & Networking,Computers & Tablets,All Tablets",Electronics,2017-04-01T00:00:00.000Z,"['set', 'tablet', 'geeks', 'squad', 'monday', 'april']",i love ❤ tablet,negative
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-22T00:00:00.000Z,"['like', 'video', 'goes', 'along', 'perfect', 'must', 'buy']",Got have it,positive
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,"eBook Readers,Fire Tablets,Electronics Features,Tablets,Amazon Tablets,College Ipads & Tablets,Electronics,Electronics Deals,College Electronics,Featured Brands,All Tablets,Computers & Tablets,Back To College,Amazon Devices,Tablets & E-Readers","Office Supplies,Electronics",2017-07-28T00:00:00.000Z,"['first', 'kindle', 'fire', 'love', 'tabletwhy', 'bigger']",Easier to read,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-07T00:00:00.000Z,"['good', 'pick', 'first', 'kids', 'tablets', 'wish', 'getting', 'apps', 'little', 'easier']",Good item for my granddaughters,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-26T00:00:00.000Z,"['weary', 'first', 'easy', 'setup', 'get', 'hang', 'definitely', 'makes', 'life', 'easier']",love it!,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-02-07T00:00:00.000Z,"['gift', 'family', 'member', 'really', 'enjoy', 'options', 'getting', 'books']",Great as a gift they love it better than paper bac,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-01T00:00:00.000Z,"['alexa', 'works', 'pretty', 'good', 'music', 'sounds', 'good', 'exploring', 'skills']",Nice sound,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2016-07-22T00:00:00.000Z,"['love', 'echo', 'tap', 'personal', 'alarm', 'informs', 'today', 'weather', 'forcast', 'local', 'events', 'great', 'purchase']",Echo Tap is Great!,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Amazon,"Tablets,Fire Tablets,Electronics,Computers,Computer Components,Hard Drives & Storage,Computers & Tablets,All Tablets",Electronics,2017-05-07T00:00:00.000Z,"['pretty', 'decent', 'tablet', 'good', 'mindless', 'games', 'netflix', 'get', 'pay']",Good basic tablet,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-02-23T00:00:00.000Z,"['really', 'enjoy', 'another', 'way', 'communicate', 'family', 'friends']",It’s really great,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-07-11T00:00:00.000Z,"['use', 'time', 'playing', 'games', 'reading', 'books', 'great', 'surfing', 'web']",great,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-01-17T00:00:00.000Z,"['echo', 'show', 'great', 'accessory', 'house', 'great', 'picture', 'great', 'sound', 'itaos', 'simple', 'use', 'wife', 'uses', 'recipes', 'cooking', 'making', 'grocery', 'lists', 'also', 'listens', 'music', 'crisp', 'sound', 'ask', 'alexa', 'pretty', 'much', 'anything']",Awesome product,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2016-08-13T00:00:00.000Z,"['since', 'purchased', 'mine', 'wife', 'thought', 'would', 'also', 'like', 'one', 'picked', 'one', 'using', 'lot']",The wife loves her new fire tablet,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2016-09-30T00:00:00.000Z,"['son', 'washed', 'twice', 'throw', 'times', 'still', 'ticking']",Great tablet for kids,negative
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-08T00:00:00.000Z,"['home', 'automated', 'help', 'alexa', 'want', 'one', 'room']",Awesome ALEXA,positive
"Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,"Kindle E-readers,Electronics Features,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers",Electronics,2017-02-24T00:00:00.000Z,"['great', 'ereader', 'little', 'pricy', 'specs', 'voyage', 'far', 'pixels', 'procesor', 'costs', 'less', 'difference', 'voyage', 'much', 'lighter', 'brighter', 'leds', 'longer', 'battery', 'life', 'using', 'cover', 'noticed', 'battery', 'life', 'drains', 'much', 'faster', 'without', 'cover', 'still', 'able', 'read', 'hours', 'without', 'would', 'think', 'water', 'resistant', 'hence', 'name', 'nt', 'nt', 'plan', 'reading', 'raining', 'outside', 'taking', 'bath', 'overall', 'best', 'ereader', 'amazon', 'currently', 'offer', 'nt', 'mind', 'price', 'tag', 'want', 'best', 'go', 'voyage', 'still', 'bad', 'option', 'though']",Best Kindle yet,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-03-15T00:00:00.000Z,"['love', 'tablet', 'numerous', 'educational', 'apps', 'available', 'bought', 'one']",My 1 and 3 year olds love it,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-06T00:00:00.000Z,"['bought', 'yr', 'old', 'granddaughter', 'everything', 'wants', 'tablet']",Granddaughter loves it!,negative
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,"Office,eBook Readers,Electronics Features,Walmart for Business,Tablets,Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,All Tablets,Amazon Book Reader,Computers & Tablets","Office Supplies,Electronics",2018-01-27T00:00:00.000Z,"['unable', 'find', 'new', 'kindle', 'instore', 'excited', 'find', 'best', 'buy', 'online', 'could', 'purchase', 'delivered', 'simply', 'easily']",Pleased with my Kindle,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-02-13T00:00:00.000Z,"['great', 'miss', 'hd', 'option', 'yo', 'loves']",Great tablet for a 5yo,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-06-22T00:00:00.000Z,"['read', 'books', 'listen', 'books', 'go', 'facebook', 'shop', 'search', 'web', 'almost', 'anything', 'brand', 'new', 'kindle', 'fire']",Love the new options available on my new Kindle,negative
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Amazon,"Tablets,Fire Tablets,Electronics,iPad & Tablets,Android Tablets,Computers & Tablets,All Tablets",Electronics,2016-10-03T00:00:00.000Z,"['great', 'tablet', 'simple', 'tasks', 'bought', 'complaints']",Great for everyday media,negative
"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Tangerine - with Special Offers",Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",Electronics,2017-01-30T00:00:00.000Z,"['purchase', 'replace', 'fire', 'hd', 'left', 'plane', 'found', 'return', 'days', 'later', 'like', 'smaller', 'version', 'due', 'size', 'years', 'newer', 'technology', 'side']",Amazon - Fire Hd8 - 8 - Tablet - 32gb,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-01T00:00:00.000Z,"['love', 'echo', 'show', 'much', 'easy', 'use', 'connects', 'mobil', 'phone', 'easily', 'call', 'people']",Echo show is easy to use,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-18T00:00:00.000Z,"['chose', 'one', 'price', 'size', 'screen', 'use', 'ereader', 'disappointed']",Great as ereader,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-27T00:00:00.000Z,"['bought', 'year', 'old', 'father', 'loves', 'finds', 'easy', 'use']",very easy to use,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-04-03T00:00:00.000Z,"['still', 'learning', 'figuring']",Great product - it works!,negative
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",Amazon,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",Electronics,2017-11-16T00:00:00.000Z,"['everything', 'great', 'except', 'ca', 'nt', 'read', 'external', 'pdfs', 'properly', 'either', 'zooms', 'much', 'little', 'kindle', 'books', 'provides', 'great', 'experience', 'battery', 'life', 'awesome']",External pdf does not work properly,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-01-18T00:00:00.000Z,"['easy', 'install', 'easy', 'use', 'enjoy', 'product', 'learn', 'time']",Excellent product,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-07-06T00:00:00.000Z,"['good', 'product', 'quality', 'product', 'good', 'easy', 'use']",Reader,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2016-12-30T00:00:00.000Z,"['worth', 'every', 'penny', 'kids', 'loved', 'home', 'quieter', 'ever']",Great tablet for the kids and book readings.,positive
